trial_id,epoch,train_loss,val_loss,train_mae,val_mae,learning_rate,elapsed_sec,lstm1_units,lstm2_units,dropout,batch_size
default,94,0.350076,0.821149,0.197679,0.230029,0.000742,9201.50,64,32,0.3,32,0.5,0.05,0.505,0.119,1.2704,0.5454,1.2286,0.0588,0.5337,1.2375,0.5897,0.5629,0.762,0.688,0.628,0.355,0.717,0.686,0.596,0.700,3.569,1.099,2.450,0.138,1.166,2.694,1.035,1.265
default,95,0.332142,0.940590,0.196058,0.246116,0.000740,9307.89,64,32,0.3,32,0.5,0.05,0.587,0.115,1.2779,0.4961,1.3504,0.0642,0.5996,1.3381,0.6332,0.6662,0.779,0.741,0.720,0.910,0.581,0.747,0.637,0.472,3.620,1.221,3.155,0.223,1.290,3.285,1.312,1.254
default,96,0.334151,0.904576,0.194691,0.241747,0.000739,9428.64,64,32,0.3,32,0.5,0.05,0.482,0.121,1.3925,0.5312,1.3044,0.0471,0.5663,1.3215,0.5715,0.6593,0.583,0.686,0.584,0.839,0.688,0.598,0.629,0.598,3.136,1.021,2.587,0.114,1.150,2.578,1.034,1.186
default,97,0.315618,0.734337,0.192238,0.234469,0.000738,9541.14,64,32,0.3,32,0.5,0.05,0.535,0.118,1.2860,0.5271,1.1933,0.0443,0.5529,1.2272,0.7125,0.6136,0.720,0.763,0.670,0.900,0.671,0.704,0.633,0.610,3.240,1.240,2.684,0.171,1.215,2.857,1.352,1.233
default,98,0.297643,0.972985,0.187150,0.239374,0.000737,9655.65,64,32,0.3,32,0.5,0.05,0.509,0.118,1.2720,0.5631,1.2749,0.0670,0.6093,1.3673,0.5221,0.5806,0.693,0.636,0.660,0.799,0.826,0.609,0.680,0.680,3.138,0.979,2.759,0.152,1.515,2.574,1.016,1.219
default,99,0.323327,0.861963,0.193250,0.235568,0.000735,9775.14,64,32,0.3,32,0.5,0.05,0.501,0.118,1.3096,0.4700,1.2795,0.0595,0.6215,1.3228,0.4840,0.6427,0.684,0.760,0.618,0.839,0.545,0.693,0.777,0.531,3.050,1.085,2.450,0.142,1.206,2.874,1.153,1.212
default,100,0.294767,1.089240,0.188671,0.257933,0.000734,9895.29,64,32,0.3,32,0.5,0.05,0.581,0.116,1.5214,0.5944,1.3196,0.0907,0.5688,1.3133,0.5820,0.7137,0.633,0.627,0.671,0.183,0.750,0.701,0.682,0.453,3.856,1.148,3.344,0.205,1.302,3.341,1.081,1.136
default,101,0.306049,0.899801,0.185612,0.241656,0.000733,9998.55,64,32,0.3,32,0.5,0.05,0.486,0.119,1.3752,0.7020,1.3221,0.0439,0.5844,1.2461,0.5177,0.5910,0.591,0.370,0.565,0.907,0.620,0.614,0.747,0.602,3.104,0.940,2.702,0.172,1.127,2.551,1.071,1.106
default,102,0.307199,0.854111,0.188788,0.222446,0.000731,10103.24,64,32,0.3,32,0.5,0.05,0.502,0.118,1.2805,0.5137,1.1897,0.0426,0.5259,1.2030,0.5130,0.6113,0.687,0.776,0.696,0.927,0.718,0.661,0.743,0.548,3.043,1.173,2.753,0.157,1.241,2.574,1.098,1.121
default,103,0.302879,0.877951,0.183708,0.239521,0.000730,10200.26,64,32,0.3,32,0.5,0.05,0.513,0.117,1.4263,0.5575,1.3474,0.0544,0.5599,1.3192,0.5173,0.5654,0.616,0.667,0.595,0.827,0.717,0.633,0.661,0.689,3.268,1.053,2.872,0.168,1.256,2.639,1.010,1.223
default,104,0.299127,0.815226,0.187430,0.231317,0.000728,10315.57,64,32,0.3,32,0.5,0.05,0.506,0.119,1.2631,0.5408,1.1788,0.0759,0.5937,1.1726,0.5529,0.6092,0.706,0.693,0.665,0.578,0.647,0.696,0.718,0.662,3.095,1.038,2.642,0.160,1.223,2.736,1.095,1.290
default,105,0.282648,0.915408,0.183811,0.243772,0.000727,10413.48,64,32,0.3,32,0.5,0.05,0.518,0.117,1.2956,0.6164,1.3198,0.0761,0.5247,1.3201,0.6185,0.5735,0.678,0.624,0.647,0.412,0.706,0.656,0.561,0.749,3.125,1.137,2.797,0.160,1.156,2.736,1.079,1.404
default,106,0.277698,0.855477,0.184663,0.235705,0.000726,10521.34,64,32,0.3,32,0.5,0.05,0.493,0.118,1.2878,0.5286,1.2887,0.0523,0.5727,1.3689,0.5345,0.5832,0.676,0.660,0.655,0.821,0.645,0.624,0.709,0.645,3.150,1.043,2.566,0.122,1.190,2.697,1.123,1.173
default,107,0.272149,0.766641,0.185166,0.229429,0.000724,10640.65,64,32,0.3,32,0.5,0.05,0.522,0.119,1.2774,0.4771,1.1967,0.0616,0.5581,1.3380,0.5646,0.5500,0.716,0.761,0.671,0.349,0.759,0.600,0.743,0.617,3.237,1.098,2.663,0.122,1.473,2.767,1.321,1.102
default,108,0.271469,0.893374,0.179961,0.230912,0.000723,10759.95,64,32,0.3,32,0.5,0.05,0.497,0.117,1.2527,0.4545,1.2211,0.0684,0.5099,1.2410,0.5459,0.7216,0.721,0.763,0.658,0.318,0.731,0.676,0.568,0.466,3.227,1.059,2.659,0.137,1.127,2.597,1.029,1.303
default,109,0.294218,0.828689,0.186643,0.220559,0.000721,10868.63,64,32,0.3,32,0.5,0.05,0.516,0.117,1.2655,0.5137,1.1770,0.0502,0.4990,1.2091,0.4847,0.6141,0.709,0.694,0.642,0.902,0.817,0.698,0.774,0.683,3.117,1.009,2.506,0.181,1.392,2.751,1.156,1.320
default,110,0.271445,0.855375,0.179022,0.226371,0.000720,10972.59,64,32,0.3,32,0.5,0.05,0.462,0.118,1.2745,0.4851,1.2181,0.0885,0.5017,1.2302,0.5249,0.5488,0.621,0.706,0.612,0.181,0.751,0.637,0.605,0.650,2.689,1.062,2.363,0.170,1.213,2.422,0.965,1.109
default,111,0.282177,0.906782,0.183234,0.239652,0.000718,11084.92,64,32,0.3,32,0.5,0.05,0.562,0.117,1.3375,0.5653,1.2731,0.0751,0.5521,1.3909,0.4847,0.5929,0.676,0.609,0.693,0.697,0.819,0.663,0.762,0.634,3.192,1.105,3.243,0.190,1.471,3.136,1.154,1.232
default,112,0.250327,0.975705,0.175866,0.237490,0.000717,11200.58,64,32,0.3,32,0.5,0.05,0.513,0.117,1.2822,0.5144,1.3537,0.0800,0.5304,1.3545,0.4895,0.5961,0.680,0.716,0.678,0.316,0.804,0.662,0.759,0.621,3.093,1.090,2.808,0.140,1.390,2.671,1.146,1.167
default,113,0.264605,0.810379,0.175348,0.225295,0.000715,11313.12,64,32,0.3,32,0.5,0.05,0.488,0.122,1.2568,0.5310,1.1938,0.0612,0.5082,1.1852,0.4839,0.6695,0.701,0.590,0.648,0.367,0.734,0.680,0.686,0.528,3.280,0.890,2.586,0.162,1.123,2.856,0.940,1.105
default,114,0.272386,0.800605,0.180024,0.230818,0.000714,11432.51,64,32,0.3,32,0.5,0.05,0.453,0.125,1.2858,0.5040,1.2294,0.0530,0.4928,1.2767,0.6912,0.5406,0.642,0.670,0.610,0.882,0.711,0.587,0.306,0.686,2.795,0.932,2.438,0.168,1.078,2.462,0.811,1.159
default,115,0.278634,0.927765,0.177360,0.231244,0.000712,11555.66,64,32,0.3,32,0.5,0.05,0.531,0.117,1.2989,0.5121,1.2233,0.0798,0.5331,1.2553,0.5265,0.5880,0.676,0.751,0.709,0.709,0.744,0.696,0.714,0.708,3.113,1.120,3.051,0.177,1.251,2.814,1.097,1.292
default,116,0.240446,0.710738,0.174136,0.217134,0.000711,11678.06,64,32,0.3,32,0.5,0.05,0.482,0.120,1.2797,0.5644,1.1670,0.0465,0.4972,1.1493,0.4808,0.5503,0.678,0.563,0.635,0.894,0.720,0.700,0.746,0.694,2.935,1.039,2.414,0.151,1.138,2.678,1.059,1.222
default,117,0.240618,0.847585,0.173604,0.238242,0.000709,11804.68,64,32,0.3,32,0.5,0.05,0.569,0.118,1.3012,0.5096,1.2326,0.1042,0.5461,1.1704,0.5201,0.7164,0.756,0.807,0.702,0.216,0.720,0.744,0.743,0.450,3.662,1.292,3.002,0.182,1.312,3.031,1.174,1.338
default,118,0.233076,0.880177,0.168983,0.233944,0.000708,11928.47,64,32,0.3,32,0.5,0.05,0.461,0.118,1.3725,0.5327,1.2708,0.0478,0.5472,1.2531,0.5309,0.6321,0.575,0.691,0.582,0.900,0.750,0.624,0.641,0.568,2.806,0.978,2.354,0.154,1.228,2.489,0.907,1.140
default,119,0.226259,0.793390,0.167015,0.229376,0.000706,12057.56,64,32,0.3,32,0.5,0.05,0.508,0.119,1.4177,0.4549,1.2960,0.0434,0.4916,1.2299,0.6079,0.5695,0.681,0.843,0.643,0.837,0.757,0.681,0.609,0.663,3.419,1.198,2.621,0.120,1.175,2.636,1.119,1.211
default,120,0.238388,0.959080,0.170586,0.250944,0.000704,12187.57,64,32,0.3,32,0.5,0.05,0.613,0.118,1.4246,0.5474,1.4267,0.0825,0.6300,1.2733,0.5579,0.6022,0.704,0.760,0.645,0.402,0.781,0.746,0.756,0.740,3.732,1.181,3.341,0.170,1.550,3.454,1.296,1.473
default,121,0.241951,0.782614,0.172031,0.222699,0.000703,12310.94,64,32,0.3,32,0.5,0.05,0.445,0.119,1.2492,0.5473,1.1779,0.0623,0.5161,1.1926,0.5177,0.5620,0.627,0.592,0.611,0.622,0.684,0.621,0.690,0.625,2.712,0.912,2.307,0.148,1.071,2.380,1.018,1.106
default,122,0.267788,0.933258,0.176153,0.231334,0.000701,12433.20,64,32,0.3,32,0.5,0.05,0.528,0.118,1.3184,0.5546,1.2420,0.0509,0.5568,1.2530,0.5258,0.5951,0.723,0.629,0.642,0.850,0.761,0.722,0.770,0.687,3.431,1.009,2.576,0.149,1.306,3.026,1.197,1.261
default,123,0.240305,0.769944,0.173568,0.223993,0.000700,12556.48,64,32,0.3,32,0.5,0.05,0.519,0.120,1.2445,0.5638,1.1637,0.0566,0.5166,1.1675,0.5680,0.5775,0.744,0.604,0.671,0.761,0.757,0.724,0.640,0.796,3.442,1.016,2.561,0.128,1.205,2.819,1.068,1.529
default,124,0.251882,0.843256,0.168738,0.230247,0.000698,12672.09,64,32,0.3,32,0.5,0.05,0.475,0.119,1.3110,0.4811,1.2705,0.0563,0.5424,1.2355,0.5820,0.5798,0.677,0.702,0.627,0.908,0.674,0.638,0.562,0.627,3.149,0.999,2.538,0.144,1.101,2.475,1.001,1.151
default,125,0.267479,1.060066,0.174285,0.255453,0.000696,12794.03,64,32,0.3,32,0.5,0.05,0.506,0.116,1.3205,0.5848,1.3405,0.0731,0.6558,1.3207,0.6587,0.6710,0.649,0.676,0.624,0.608,0.580,0.678,0.603,0.660,2.888,1.057,2.593,0.175,1.200,2.770,1.125,1.347
default,126,0.302584,0.844178,0.177032,0.231829,0.000695,12915.95,64,32,0.3,32,0.5,0.05,0.536,0.118,1.2944,0.5861,1.2210,0.0537,0.5630,1.2247,0.5703,0.5702,0.724,0.604,0.687,0.723,0.594,0.690,0.832,0.688,3.319,1.100,2.805,0.134,1.192,2.792,1.499,1.290
default,127,0.245417,0.795910,0.168896,0.222247,0.000693,13026.16,64,32,0.3,32,0.5,0.05,0.485,0.118,1.2566,0.4758,1.2159,0.0560,0.5454,1.2551,0.4853,0.5619,0.674,0.787,0.641,0.913,0.728,0.670,0.773,0.734,2.892,1.097,2.404,0.139,1.226,2.492,1.124,1.314
default,128,0.230029,0.902607,0.168157,0.235752,0.000691,13144.30,64,32,0.3,32,0.5,0.05,0.492,0.116,1.3362,0.5129,1.2478,0.0997,0.5196,1.2880,0.4907,0.6024,0.634,0.744,0.607,0.496,0.645,0.638,0.743,0.614,3.021,1.132,2.406,0.206,1.119,2.504,1.108,1.241
default,129,0.226460,1.098284,0.164867,0.248318,0.000690,13263.60,64,32,0.3,32,0.5,0.05,0.450,0.119,1.3282,0.5603,1.3420,0.0630,0.6039,1.3562,0.6227,0.6230,0.615,0.695,0.549,0.722,0.653,0.603,0.582,0.614,2.699,0.996,2.286,0.162,1.108,2.388,0.966,1.106
default,130,0.238632,0.862417,0.167242,0.235881,0.000688,13391.02,64,32,0.3,32,0.5,0.05,0.470,0.118,1.3648,0.5102,1.3411,0.0778,0.5179,1.3017,0.4860,0.5842,0.629,0.671,0.563,0.563,0.727,0.622,0.678,0.642,3.006,0.956,2.389,0.169,1.147,2.544,0.925,1.173
default,131,0.216910,0.926848,0.166357,0.239453,0.000686,13504.49,64,32,0.3,32,0.5,0.05,0.464,0.118,1.2709,0.4886,1.2931,0.0757,0.6458,1.2866,0.5735,0.5877,0.648,0.721,0.617,0.691,0.497,0.676,0.464,0.668,2.836,1.027,2.442,0.145,1.094,2.551,0.885,1.221
default,132,0.201465,0.824333,0.157064,0.223046,0.000685,13613.19,64,32,0.3,32,0.5,0.05,0.469,0.120,1.3257,0.5158,1.2027,0.0471,0.5070,1.2611,0.4804,0.5745,0.620,0.693,0.645,0.847,0.713,0.687,0.722,0.737,2.774,1.001,2.423,0.100,1.073,2.712,0.990,1.348
default,133,0.216233,0.857411,0.162795,0.238362,0.000683,13692.69,64,32,0.3,32,0.5,0.05,0.482,0.120,1.3908,0.4947,1.2272,0.0920,0.5356,1.3071,0.5297,0.6156,0.627,0.753,0.656,0.325,0.669,0.633,0.697,0.617,3.126,1.036,2.631,0.128,1.068,2.567,1.038,1.187
default,134,0.262698,0.885829,0.159857,0.227142,0.000681,13773.70,64,32,0.3,32,0.5,0.05,0.464,0.118,1.2626,0.6275,1.2089,0.0460,0.5267,1.2352,0.5074,0.5705,0.650,0.544,0.631,0.833,0.691,0.592,0.657,0.690,2.835,1.009,2.415,0.145,1.090,2.456,0.952,1.270
default,135,0.224667,0.784521,0.161526,0.219761,0.000679,13863.91,64,32,0.3,32,0.5,0.05,0.441,0.119,1.2651,0.4691,1.1890,0.0485,0.5290,1.2015,0.5027,0.5941,0.622,0.702,0.610,0.828,0.689,0.577,0.637,0.610,2.740,1.048,2.328,0.113,1.135,2.170,0.929,1.147
default,136,0.215343,0.841015,0.161806,0.237906,0.000678,13950.16,64,32,0.3,32,0.5,0.05,0.431,0.120,1.3467,0.4950,1.3246,0.0576,0.5762,1.2781,0.5758,0.6071,0.589,0.673,0.545,0.833,0.682,0.630,0.561,0.550,2.590,0.886,2.186,0.108,1.140,2.478,0.925,1.065
default,137,0.208189,0.753145,0.157416,0.224963,0.000676,14023.53,64,32,0.3,32,0.5,0.05,0.472,0.118,1.3036,0.5159,1.1709,0.0483,0.6068,1.2087,0.5020,0.5716,0.645,0.708,0.642,0.846,0.623,0.686,0.706,0.569,2.875,1.043,2.378,0.144,1.236,2.558,1.043,1.086
default,138,0.222455,0.836390,0.162337,0.225296,0.000674,14105.36,64,32,0.3,32,0.5,0.05,0.487,0.119,1.2901,0.4659,1.2229,0.0625,0.5064,1.2756,0.5360,0.5652,0.647,0.743,0.658,0.711,0.794,0.667,0.608,0.660,2.935,1.021,2.565,0.109,1.322,2.717,1.036,1.188
default,139,0.230388,0.899037,0.164358,0.235196,0.000672,14213.74,64,32,0.3,32,0.5,0.05,0.472,0.118,1.3286,0.5380,1.2585,0.0515,0.5280,1.2113,0.5295,0.7341,0.662,0.662,0.609,0.860,0.715,0.648,0.760,0.425,2.992,0.987,2.460,0.138,1.127,2.448,1.125,1.142
default,140,0.209026,0.731163,0.158738,0.223906,0.000671,14313.00,64,32,0.3,32,0.5,0.05,0.456,0.121,1.3595,0.5142,1.3066,0.0408,0.4799,1.2229,0.5026,0.5478,0.601,0.729,0.549,0.859,0.794,0.617,0.714,0.627,2.773,1.068,2.422,0.095,1.188,2.447,1.033,1.056
default,141,0.213633,0.853914,0.155578,0.235160,0.000669,14428.50,64,32,0.3,32,0.5,0.05,0.464,0.119,1.2916,0.5202,1.2333,0.0872,0.6027,1.2353,0.4858,0.6253,0.640,0.701,0.597,0.172,0.581,0.645,0.727,0.633,2.840,1.041,2.294,0.139,1.129,2.442,1.001,1.253
default,142,0.216828,0.808244,0.156005,0.226713,0.000667,14546.84,64,32,0.3,32,0.5,0.05,0.458,0.120,1.3735,0.5120,1.2111,0.0469,0.5153,1.2774,0.5072,0.5762,0.584,0.743,0.604,0.893,0.746,0.641,0.610,0.651,2.697,1.054,2.358,0.118,1.164,2.583,0.893,1.182
default,143,0.204956,0.968344,0.156188,0.239286,0.000665,14625.51,64,32,0.3,32,0.5,0.05,0.495,0.117,1.3430,0.5532,1.2432,0.0601,0.5626,1.2833,0.5384,0.6857,0.658,0.695,0.633,0.892,0.680,0.665,0.694,0.473,3.096,1.052,2.619,0.160,1.172,2.743,1.014,1.159
default,144,0.219487,0.692017,0.157352,0.224723,0.000663,14723.52,64,32,0.3,32,0.5,0.05,0.441,0.122,1.2738,0.5292,1.1521,0.0448,0.5656,1.1698,0.5570,0.6160,0.642,0.597,0.604,0.690,0.676,0.616,0.647,0.600,2.746,0.927,2.228,0.092,1.186,2.209,1.079,1.184
default,145,0.250759,0.769949,0.161988,0.227910,0.000661,14825.33,64,32,0.3,32,0.5,0.05,0.426,0.120,1.2762,0.5006,1.1873,0.0477,0.5753,1.1899,0.6403,0.5697,0.595,0.658,0.597,0.922,0.648,0.577,0.518,0.620,2.564,0.884,2.261,0.156,1.099,2.060,0.984,1.060
default,146,0.206843,0.753297,0.156312,0.214104,0.000660,14929.94,64,32,0.3,32,0.5,0.05,0.452,0.120,1.2576,0.4629,1.1496,0.0474,0.5037,1.1862,0.4825,0.5699,0.668,0.690,0.624,0.915,0.756,0.635,0.689,0.697,2.835,0.919,2.224,0.150,1.194,2.251,0.986,1.227
default,147,0.193115,0.847982,0.153135,0.234557,0.000658,15023.27,64,32,0.3,32,0.5,0.05,0.456,0.119,1.3118,0.5386,1.2824,0.0550,0.5304,1.2818,0.4994,0.6725,0.621,0.635,0.588,0.854,0.730,0.655,0.657,0.457,2.711,0.994,2.402,0.127,1.166,2.539,0.957,1.089
default,148,0.194966,0.750433,0.151882,0.216757,0.000656,15106.51,64,32,0.3,32,0.5,0.05,0.452,0.121,1.2684,0.4770,1.1693,0.0543,0.5106,1.1701,0.4908,0.5677,0.665,0.744,0.625,0.837,0.720,0.665,0.702,0.655,2.892,1.020,2.302,0.103,1.102,2.397,1.041,1.117
default,149,0.194903,0.801135,0.152042,0.227740,0.000654,15180.53,64,32,0.3,32,0.5,0.05,0.427,0.120,1.3102,0.4881,1.2987,0.0466,0.5474,1.2456,0.4518,0.6425,0.605,0.664,0.528,0.869,0.664,0.582,0.737,0.508,2.625,0.948,2.130,0.112,1.109,2.161,0.984,1.142
default,150,0.187774,0.873608,0.150247,0.236400,0.000652,15256.44,64,32,0.3,32,0.5,0.05,0.440,0.121,1.2660,0.5092,1.1923,0.0548,0.5138,1.2125,0.5896,0.8249,0.653,0.636,0.602,0.852,0.722,0.617,0.511,0.350,2.709,0.933,2.190,0.127,1.162,2.313,0.937,1.158
default,151,0.188468,0.752446,0.148220,0.222218,0.000650,15340.30,64,32,0.3,32,0.5,0.05,0.435,0.120,1.2907,0.4961,1.2123,0.0536,0.5159,1.2213,0.4939,0.5777,0.611,0.696,0.614,0.769,0.737,0.578,0.711,0.615,2.630,0.973,2.309,0.119,1.127,2.146,1.005,1.100
default,152,0.193046,0.904809,0.150428,0.235934,0.000648,15425.78,64,32,0.3,32,0.5,0.05,0.455,0.118,1.3204,0.5555,1.2656,0.0682,0.5143,1.3481,0.4779,0.6368,0.596,0.608,0.607,0.808,0.757,0.608,0.744,0.568,2.650,1.011,2.298,0.111,1.196,2.471,1.037,1.184
default,153,0.214668,0.868234,0.154041,0.234105,0.000646,15499.61,64,32,0.3,32,0.5,0.05,0.440,0.119,1.3673,0.5276,1.2581,0.0534,0.5744,1.2561,0.5315,0.6052,0.584,0.645,0.621,0.885,0.624,0.614,0.634,0.623,2.631,0.883,2.442,0.134,1.085,2.334,0.918,1.120
default,154,0.208193,0.786879,0.153479,0.223783,0.000644,15605.89,64,32,0.3,32,0.5,0.05,0.472,0.120,1.3159,0.4783,1.2435,0.0511,0.5278,1.2249,0.4965,0.5801,0.643,0.747,0.612,0.833,0.718,0.645,0.677,0.729,2.940,1.066,2.340,0.097,1.185,2.495,1.000,1.366
default,155,0.271329,0.793468,0.165816,0.232127,0.000643,15704.47,64,32,0.3,32,0.5,0.05,0.438,0.121,1.4224,0.5167,1.2905,0.0476,0.5233,1.2329,0.5318,0.5987,0.557,0.735,0.564,0.807,0.729,0.584,0.655,0.665,2.790,1.026,2.282,0.102,1.107,2.140,0.968,1.152
default,156,0.245045,0.801401,0.163779,0.226170,0.000641,15797.88,64,32,0.3,32,0.5,0.05,0.435,0.120,1.3442,0.4932,1.2796,0.0470,0.5053,1.2615,0.4843,0.5922,0.584,0.707,0.550,0.795,0.695,0.600,0.727,0.550,2.663,0.987,2.250,0.108,1.060,2.330,1.039,1.035
default,157,0.207082,0.845161,0.153651,0.241357,0.000639,15904.90,64,32,0.3,32,0.5,0.05,0.440,0.120,1.3965,0.4899,1.3027,0.0603,0.5963,1.3326,0.5658,0.6127,0.577,0.694,0.575,0.814,0.671,0.633,0.552,0.468,2.721,0.963,2.235,0.099,1.222,2.464,0.958,1.002
default,158,0.218067,0.808166,0.155522,0.228571,0.000637,16008.45,64,32,0.3,32,0.5,0.05,0.465,0.122,1.3175,0.4945,1.2473,0.0486,0.5205,1.1921,0.6184,0.5886,0.616,0.637,0.618,0.889,0.718,0.649,0.563,0.618,2.816,0.889,2.596,0.125,1.160,2.485,1.046,1.144
default,159,0.190985,0.826952,0.149362,0.221776,0.000635,16081.31,64,32,0.3,32,0.5,0.05,0.468,0.118,1.2656,0.4956,1.2622,0.0459,0.4994,1.2908,0.4771,0.5504,0.636,0.715,0.628,0.861,0.742,0.602,0.701,0.714,2.721,1.019,2.535,0.143,1.192,2.351,0.987,1.259
default,160,0.209744,0.886385,0.153900,0.231562,0.000633,16162.36,64,32,0.3,32,0.5,0.05,0.455,0.119,1.3162,0.4542,1.2978,0.0731,0.5437,1.3263,0.4853,0.5789,0.583,0.754,0.608,0.519,0.656,0.620,0.678,0.711,2.531,1.030,2.346,0.127,1.094,2.430,0.967,1.340
default,161,0.216832,0.964993,0.157507,0.240680,0.000631,16244.26,64,32,0.3,32,0.5,0.05,0.494,0.119,1.2828,0.5486,1.2586,0.0488,0.6919,1.2848,0.5713,0.6217,0.720,0.675,0.662,0.875,0.636,0.631,0.667,0.562,3.193,0.984,2.778,0.133,1.340,2.413,1.044,1.164
default,162,0.223637,0.710192,0.159637,0.217167,0.000629,16317.94,64,32,0.3,32,0.5,0.05,0.443,0.121,1.2693,0.4974,1.1920,0.0448,0.5064,1.1842,0.4888,0.5654,0.636,0.616,0.636,0.908,0.689,0.664,0.733,0.642,2.704,0.897,2.412,0.111,1.045,2.413,1.033,1.103
default,163,0.213759,0.780950,0.153394,0.217800,0.000627,16388.24,64,32,0.3,32,0.5,0.05,0.413,0.120,1.2588,0.4774,1.2015,0.0508,0.5022,1.2091,0.4811,0.5712,0.547,0.676,0.577,0.817,0.673,0.627,0.703,0.634,2.313,0.985,2.130,0.097,1.009,2.278,0.974,1.066
default,164,0.230873,0.849733,0.153027,0.236823,0.000625,16455.15,64,32,0.3,32,0.5,0.05,0.466,0.119,1.2795,0.5743,1.2508,0.0574,0.6101,1.2972,0.5616,0.5727,0.643,0.668,0.622,0.908,0.643,0.624,0.590,0.655,2.839,1.111,2.295,0.126,1.262,2.395,1.027,1.149
default,165,0.189827,0.982691,0.149021,0.237001,0.000623,16521.21,64,32,0.3,32,0.5,0.05,0.477,0.118,1.3047,0.5283,1.2834,0.0573,0.5242,1.2811,0.5513,0.6890,0.655,0.682,0.650,0.857,0.763,0.655,0.628,0.477,2.926,1.038,2.546,0.133,1.278,2.462,0.990,1.172
default,166,0.193384,0.881987,0.148354,0.229204,0.000621,16586.98,64,32,0.3,32,0.5,0.05,0.418,0.121,1.2959,0.5157,1.2269,0.0588,0.5902,1.2197,0.4890,0.6142,0.628,0.716,0.581,0.691,0.592,0.618,0.698,0.479,2.704,1.027,2.054,0.088,1.089,2.204,0.943,0.980
default,167,0.179982,0.901037,0.141389,0.228237,0.000619,16653.26,64,32,0.3,32,0.5,0.05,0.471,0.118,1.2645,0.4933,1.2646,0.0709,0.5336,1.2579,0.4910,0.5908,0.669,0.671,0.582,0.792,0.708,0.663,0.730,0.680,2.953,0.945,2.488,0.131,1.127,2.414,1.056,1.294
default,168,0.187078,0.838800,0.143714,0.224647,0.000617,16723.76,64,32,0.3,32,0.5,0.05,0.425,0.122,1.2607,0.6156,1.1632,0.0479,0.5130,1.1827,0.4970,0.6218,0.600,0.448,0.581,0.802,0.674,0.655,0.658,0.511,2.611,0.909,2.184,0.091,1.106,2.361,0.934,1.060
default,169,0.180302,0.852086,0.145426,0.233817,0.000615,16791.14,64,32,0.3,32,0.5,0.05,0.414,0.121,1.2685,0.4947,1.2529,0.0496,0.5519,1.2636,0.4961,0.7636,0.577,0.688,0.555,0.886,0.731,0.571,0.644,0.396,2.510,0.928,2.091,0.103,1.149,2.109,0.883,1.090
default,170,0.173313,0.850866,0.140338,0.228086,0.000613,16857.09,64,32,0.3,32,0.5,0.05,0.432,0.120,1.3002,0.5064,1.2495,0.0581,0.5223,1.2772,0.5219,0.5716,0.602,0.651,0.592,0.881,0.693,0.596,0.678,0.664,2.651,0.890,2.327,0.140,1.033,2.176,0.957,1.131
default,171,0.176087,0.792006,0.140802,0.218591,0.000610,16933.56,64,32,0.3,32,0.5,0.05,0.445,0.120,1.2485,0.4680,1.1772,0.0490,0.5081,1.1999,0.5384,0.5743,0.643,0.728,0.647,0.894,0.727,0.615,0.592,0.676,2.766,0.947,2.391,0.121,1.123,2.210,0.929,1.214
default,172,0.178626,0.838041,0.141331,0.230420,0.000608,17017.57,64,32,0.3,32,0.5,0.05,0.409,0.126,1.3022,0.4961,1.2547,0.0533,0.6268,1.2743,0.4958,0.5670,0.600,0.657,0.524,0.863,0.492,0.574,0.676,0.633,2.689,0.877,2.079,0.081,0.987,2.126,0.945,1.090
default,173,0.169404,0.840656,0.138544,0.231621,0.000606,17086.77,64,32,0.3,32,0.5,0.05,0.456,0.121,1.3648,0.5117,1.2528,0.0617,0.5207,1.2863,0.5134,0.5921,0.589,0.654,0.598,0.801,0.724,0.658,0.682,0.590,2.827,0.997,2.284,0.101,1.113,2.639,1.027,1.105
default,174,0.176998,0.766607,0.141450,0.220419,0.000604,17153.51,64,32,0.3,32,0.5,0.05,0.466,0.122,1.3151,0.4710,1.2659,0.0437,0.4838,1.2462,0.5011,0.5426,0.633,0.742,0.590,0.878,0.804,0.647,0.648,0.753,2.852,1.038,2.364,0.085,1.274,2.329,1.016,1.357
default,175,0.180282,0.748930,0.142487,0.222578,0.000602,17221.91,64,32,0.3,32,0.5,0.05,0.454,0.121,1.2860,0.4714,1.2140,0.0531,0.5745,1.2193,0.4731,0.5759,0.640,0.746,0.624,0.861,0.637,0.660,0.709,0.628,2.805,1.034,2.312,0.099,1.143,2.452,0.984,1.177
default,176,0.185025,0.858062,0.140643,0.229157,0.000600,17289.80,64,32,0.3,32,0.5,0.05,0.420,0.120,1.2906,0.5045,1.2846,0.0624,0.5395,1.2622,0.4855,0.5921,0.588,0.635,0.557,0.846,0.673,0.596,0.662,0.634,2.650,0.916,2.085,0.101,1.064,2.164,0.923,1.169
default,177,0.179708,0.801390,0.141758,0.228759,0.000598,17361.08,64,32,0.3,32,0.5,0.05,0.417,0.121,1.2694,0.6423,1.2035,0.0420,0.5526,1.2199,0.5320,0.5670,0.581,0.473,0.536,0.889,0.651,0.604,0.571,0.663,2.442,0.919,2.097,0.128,1.070,2.261,0.848,1.139
